city,timestamp,temperature,season
New York,2010-06-24,25.16977199081518,summer
New York,2010-06-25,30.809460331862645,summer
New York,2010-06-26,30.952970536941635,summer
New York,2010-06-27,25.288054958296236,summer
New York,2010-06-28,23.722110347740728,summer
New York,2010-06-29,31.05597137480352,summer
New York,2010-06-30,36.07795010964031,summer
New York,2010-07-01,27.379817153502806,summer
New York,2010-07-02,15.599580251367517,summer
New York,2010-07-03,23.069293432905916,summer
New York,2010-07-04,23.043072861166845,summer
New York,2010-07-05,14.230731329818504,summer
New York,2010-07-06,16.631062317459147,summer
New York,2010-07-07,28.9575376889261,summer
New York,2010-07-08,15.636643524011928,summer
New York,2010-07-09,26.763550717781694,summer
New York,2010-07-10,18.573223656040646,summer
New York,2010-07-11,25.47713182828255,summer
New York,2010-07-12,21.05587193109494,summer
New York,2010-07-13,20.739351394037726,summer
New York,2010-07-14,29.19937057075043,summer
New York,2010-07-15,26.333946461255625,summer
New York,2010-07-16,27.26664871089137,summer
New York,2010-07-17,26.547245256134495,summer
New York,2010-07-18,21.510131125015274,summer
New York,2010-07-19,24.108552685874447,summer
New York,2010-07-20,30.68340071331513,summer
New York,2010-07-21,26.1312635345058,summer
New York,2010-07-22,17.15252214479707,summer
New York,2010-07-23,29.58937617301666,summer
New York,2010-07-24,27.154637452020133,summer
New York,2010-07-25,20.790056714574597,summer
New York,2010-07-26,19.14140602623076,summer
New York,2010-07-27,27.816212370611627,summer
New York,2010-07-28,31.91150600913255,summer
New York,2010-07-29,20.20649574617064,summer
New York,2010-07-30,37.21377303208385,summer
New York,2010-07-31,19.854425392144343,summer
New York,2010-08-01,22.060596055168606,summer
New York,2010-08-02,22.247113783335735,summer
New York,2010-08-03,27.618115549196517,summer
New York,2010-08-04,25.754655182774737,summer
New York,2010-08-05,20.83060076578207,summer
New York,2010-08-06,20.493339024173565,summer
New York,2010-08-07,19.72927155851054,summer
New York,2010-08-08,24.655626146229686,summer
New York,2010-08-09,30.94955823712263,summer
New York,2010-08-10,18.62394509317948,summer
New York,2010-08-11,24.4564438419648,summer
New York,2010-08-12,18.1725938009183,summer
New York,2010-08-13,27.330295970830335,summer
New York,2010-08-14,34.631077528820256,summer
New York,2010-08-15,28.882832153848742,summer
New York,2010-08-16,25.7388290290089,summer
New York,2010-08-17,15.769072451990882,summer
New York,2010-08-18,30.57110473813475,summer
New York,2010-08-19,21.81556365693684,summer
New York,2010-08-20,19.849852039031948,summer
New York,2010-08-21,24.351320055131236,summer
New York,2010-08-22,28.97700943770648,summer
New York,2010-08-23,18.00664770876319,summer
New York,2010-08-24,25.88008281923879,summer
New York,2010-08-25,26.80850828216563,summer
New York,2010-08-26,17.01728566970033,summer
New York,2010-08-27,21.01518250730509,summer
New York,2010-08-28,23.54011043032719,summer
New York,2010-08-29,29.26244301522611,summer
New York,2010-08-30,29.872080235061652,summer
New York,2010-08-31,31.261343927384086,summer
New York,2010-09-01,11.178756706718124,autumn
New York,2010-09-02,8.036205674207146,autumn
New York,2010-09-03,13.418492533650447,autumn
New York,2010-09-04,14.554558600513554,autumn
New York,2010-09-05,12.809332342167425,autumn
New York,2010-09-06,13.387640294120702,autumn
New York,2010-09-07,1.9914491853841767,autumn
New York,2010-09-08,14.814399087546388,autumn
New York,2010-09-09,4.895133445244648,autumn
New York,2010-09-10,18.51493122429558,autumn
New York,2010-09-11,19.704927203419807,autumn
New York,2010-09-12,16.725945907154134,autumn
New York,2010-09-13,14.745483404519781,autumn
New York,2010-09-14,6.238224419568777,autumn
New York,2010-09-15,15.788285296204277,autumn
New York,2010-09-16,13.821923912299644,autumn
New York,2010-09-17,14.677979264260905,autumn
New York,2010-09-18,10.23779418009146,autumn
New York,2010-09-19,21.163862669811348,autumn
New York,2010-09-20,15.208146276163331,autumn
New York,2010-09-21,17.711929863055826,autumn
New York,2010-09-22,15.128790641192102,autumn
New York,2010-09-23,12.738319516748504,autumn
New York,2010-09-24,22.5574333810997,autumn
New York,2010-09-25,9.741494743722857,autumn
New York,2010-09-26,17.237985201518153,autumn
New York,2010-09-27,18.828559904505884,autumn
New York,2010-09-28,10.398259473929457,autumn
New York,2010-09-29,15.372606309495565,autumn
New York,2010-09-30,7.964656566201363,autumn
New York,2010-10-01,13.784460689461945,autumn
New York,2010-10-02,14.267851199500146,autumn
New York,2010-10-03,14.959977973404374,autumn
New York,2010-10-04,20.767495438718523,autumn
New York,2010-10-05,14.653515197213132,autumn
New York,2010-10-06,17.45993237181169,autumn
New York,2010-10-07,13.760213261518537,autumn
New York,2010-10-08,10.6822437542918,autumn
New York,2010-10-09,19.83821968489891,autumn
New York,2010-10-10,9.758841542885772,autumn
New York,2010-10-11,13.899973688190734,autumn
New York,2010-10-12,21.299549572508756,autumn
New York,2010-10-13,11.442338528434183,autumn
New York,2010-10-14,16.860625494832025,autumn
New York,2010-10-15,18.7147705335671,autumn
New York,2010-10-16,10.64993123428356,autumn
New York,2010-10-17,20.53736852353555,autumn
New York,2010-10-18,6.981453287185664,autumn
New York,2010-10-19,12.105697186029083,autumn
New York,2010-10-20,19.154402957326287,autumn
New York,2010-10-21,12.222884437625343,autumn
New York,2010-10-22,14.137857541699972,autumn
New York,2010-10-23,13.5514707481079,autumn
New York,2010-10-24,20.831531204450354,autumn
New York,2010-10-25,14.917804999293235,autumn
New York,2010-10-26,10.976591862266984,autumn
New York,2010-10-27,17.441854183342862,autumn
New York,2010-10-28,22.635702834572484,autumn
New York,2010-10-29,0.18470651510513747,autumn
New York,2010-10-30,11.26071703483379,autumn
New York,2010-10-31,17.282969227509646,autumn
New York,2010-11-01,12.393091199166776,autumn
New York,2010-11-02,15.078831685060765,autumn
New York,2010-11-03,13.597221563194799,autumn
New York,2010-11-04,20.058050836474145,autumn
New York,2010-11-05,17.706011688013252,autumn
New York,2010-11-06,12.382192297221856,autumn
New York,2010-11-07,23.139943694387956,autumn
New York,2010-11-08,22.945857858060972,autumn
New York,2010-11-09,13.977990209651935,autumn
New York,2010-11-10,15.185902187790875,autumn
New York,2010-11-11,15.391027919313384,autumn
New York,2010-11-12,17.16836664766624,autumn
New York,2010-11-13,10.613433687757768,autumn
New York,2010-11-14,14.279578903237617,autumn
New York,2010-11-15,5.741461072986025,autumn
New York,2010-11-16,11.084223882541835,autumn
New York,2010-11-17,13.069744100352773,autumn
New York,2010-11-18,18.806052839049364,autumn
New York,2010-11-19,17.77010483623705,autumn
New York,2010-11-20,14.565863426527946,autumn
New York,2010-11-21,17.402902239178868,autumn
New York,2010-11-22,13.495195276135318,autumn
New York,2010-11-23,19.61663511743667,autumn
New York,2010-11-24,23.070423142559093,autumn
New York,2010-11-25,15.075237201801755,autumn
New York,2010-11-26,6.505264795398569,autumn
New York,2010-11-27,17.272846354096153,autumn
New York,2010-11-28,14.237521860843561,autumn
New York,2010-11-29,19.89213458702817,autumn
New York,2010-11-30,15.000081575868803,autumn
New York,2010-12-01,2.7280379239964474,winter
New York,2010-12-02,-1.5791052557233118,winter
New York,2010-12-03,5.109685120896781,winter
New York,2010-12-04,8.49191161306856,winter
New York,2010-12-05,1.3585213678996244,winter
New York,2010-12-06,0.9017424923568051,winter
New York,2010-12-07,-3.1862178937395242,winter
New York,2010-12-08,1.9310784138927533,winter
New York,2010-12-09,-4.557559422995273,winter
New York,2010-12-10,3.679464830093156,winter
New York,2010-12-11,1.5561144995626126,winter
New York,2010-12-12,-6.039060907998404,winter
New York,2010-12-13,-1.1325849833453967,winter
New York,2010-12-14,8.42625243893616,winter
New York,2010-12-15,-4.69205151039689,winter
New York,2010-12-16,3.741181420539564,winter
New York,2010-12-17,-6.993535529072395,winter
New York,2010-12-18,0.14250997607820345,winter
New York,2010-12-19,-14.755106640358143,winter
New York,2010-12-20,-3.5987121137431153,winter
New York,2010-12-21,-3.105554782800498,winter
New York,2010-12-22,0.6462016970056166,winter
New York,2010-12-23,-1.6732307096763068,winter
New York,2010-12-24,-5.057861859352915,winter
New York,2010-12-25,-2.632636921006786,winter
New York,2010-12-26,1.3354773805729772,winter
New York,2010-12-27,1.4914543817920918,winter
New York,2010-12-28,5.3638107596374525,winter
New York,2010-12-29,-0.2266997813976757,winter
New York,2010-12-30,10.507966684791462,winter
New York,2010-12-31,-7.40031628556907,winter
New York,2011-01-01,-4.307572210122346,winter
New York,2011-01-02,3.058432564194786,winter
New York,2011-01-03,-8.694661943102952,winter
New York,2011-01-04,2.532543649057479,winter
New York,2011-01-05,4.884624684018067,winter
New York,2011-01-06,-0.7017349174500886,winter
New York,2011-01-07,2.855823604400531,winter
New York,2011-01-08,7.191076682449888,winter
New York,2011-01-09,0.506838573878,winter
New York,2011-01-10,6.240265166545055,winter
New York,2011-01-11,4.728801648861655,winter
New York,2011-01-12,5.069680766578285,winter
New York,2011-01-13,4.85962419629094,winter
New York,2011-01-14,3.017822588273264,winter
New York,2011-01-15,-0.6915249531770067,winter
New York,2011-01-16,10.85588156612584,winter
New York,2011-01-17,3.348086781344919,winter
New York,2011-01-18,-5.254322046406451,winter
New York,2011-01-19,-1.4650592028514038,winter
New York,2011-01-20,7.456144134684319,winter
New York,2011-01-21,2.2213704140659036,winter
New York,2011-01-22,-6.456345997813071,winter
New York,2011-01-23,-3.461156137569579,winter
New York,2011-01-24,3.878790473380902,winter
New York,2011-01-25,-5.605719012848237,winter
New York,2011-01-26,4.419383996700699,winter
New York,2011-01-27,1.6812497643083277,winter
New York,2011-01-28,-0.07897685061157839,winter
New York,2011-01-29,-3.3106052352386146,winter
New York,2011-01-30,-1.8790515899430371,winter
New York,2011-01-31,7.8685264845131995,winter
New York,2011-02-01,1.6049278683535584,winter
New York,2011-02-02,5.123698908526821,winter
New York,2011-02-03,-2.701711002512295,winter
New York,2011-02-04,-10.666432476107744,winter
New York,2011-02-05,-7.201596875856002,winter
New York,2011-02-06,-4.232769407742314,winter
New York,2011-02-07,1.6010283632488418,winter
New York,2011-02-08,-0.4155850831085044,winter
New York,2011-02-09,-5.694619452503373,winter
New York,2011-02-10,4.224864594481907,winter
New York,2011-02-11,9.1534008731341,winter
New York,2011-02-12,-6.290225298662265,winter
New York,2011-02-13,9.163344909841962,winter
New York,2011-02-14,-7.887728739769403,winter
New York,2011-02-15,3.006497823647625,winter
New York,2011-02-16,2.304884632376617,winter
New York,2011-02-17,-3.8474378453424225,winter
New York,2011-02-18,-8.76009079460988,winter
New York,2011-02-19,-1.9095669044277512,winter
New York,2011-02-20,-3.450455701377067,winter
New York,2011-02-21,3.829564434217332,winter
New York,2011-02-22,-1.6939061996837426,winter
New York,2011-02-23,-1.1168628836931789,winter
New York,2011-02-24,-3.3915981724059083,winter
New York,2011-02-25,2.337062550740685,winter
New York,2011-02-26,4.366033260358463,winter
New York,2011-02-27,-4.667138172733143,winter
New York,2011-02-28,3.1170670471808952,winter
New York,2011-03-01,18.247946201097417,spring
New York,2011-03-02,-0.489563786098282,spring
New York,2011-03-03,8.862688671308494,spring
New York,2011-03-04,17.991760531638146,spring
New York,2011-03-05,8.287985745627315,spring
New York,2011-03-06,4.0231205931829,spring
New York,2011-03-07,5.735273419319574,spring
New York,2011-03-08,12.472954990404453,spring
New York,2011-03-09,11.565430468856025,spring
New York,2011-03-10,17.96926408611214,spring
New York,2011-03-11,8.235748373219652,spring
New York,2011-03-12,11.598545687805364,spring
New York,2011-03-13,5.387927691933655,spring
New York,2011-03-14,10.558402517556688,spring
New York,2011-03-15,11.418300086964821,spring
New York,2011-03-16,5.373988944974256,spring
New York,2011-03-17,17.39189034334006,spring
New York,2011-03-18,3.8864923884609635,spring
New York,2011-03-19,3.2638002754810262,spring
New York,2011-03-20,9.841509694792402,spring
New York,2011-03-21,9.70028086047403,spring
New York,2011-03-22,3.175988635211592,spring
New York,2011-03-23,14.598305370024143,spring
New York,2011-03-24,14.850814954570883,spring
New York,2011-03-25,14.229208868758393,spring
New York,2011-03-26,16.848859413317676,spring
New York,2011-03-27,9.071630104675885,spring
New York,2011-03-28,6.010547621212,spring
New York,2011-03-29,12.781539376983378,spring
New York,2011-03-30,12.027606005318804,spring
New York,2011-03-31,9.264964493491773,spring
New York,2011-04-01,12.881885941181034,spring
New York,2011-04-02,8.812837001996384,spring
New York,2011-04-03,8.126748195260255,spring
New York,2011-04-04,-0.16721302465127863,spring
New York,2011-04-05,3.861716686426745,spring
New York,2011-04-06,19.02358289668751,spring
New York,2011-04-07,7.460961039888368,spring
New York,2011-04-08,6.470902594640938,spring
New York,2011-04-09,7.799981215549318,spring
New York,2011-04-10,13.9712618011982,spring
New York,2011-04-11,7.435454654761085,spring
New York,2011-04-12,1.7575184483186295,spring
New York,2011-04-13,11.908648027150564,spring
New York,2011-04-14,8.898060979972307,spring
New York,2011-04-15,1.5742175005674586,spring
New York,2011-04-16,8.546158976482612,spring
New York,2011-04-17,9.116360473284107,spring
New York,2011-04-18,9.256184759542746,spring
New York,2011-04-19,14.401888987960618,spring
New York,2011-04-20,0.6444118814076756,spring
New York,2011-04-21,15.688785268335273,spring
New York,2011-04-22,13.61026694247137,spring
New York,2011-04-23,11.275694948378039,spring
New York,2011-04-24,2.925208302918241,spring
New York,2011-04-25,12.90547514257978,spring
New York,2011-04-26,-0.9817246529793628,spring
New York,2011-04-27,10.675565083861802,spring
New York,2011-04-28,11.038987170515576,spring
New York,2011-04-29,14.358530751512024,spring
New York,2011-04-30,3.422640545135333,spring
New York,2011-05-01,8.654800115240239,spring
New York,2011-05-02,14.226964190476215,spring
New York,2011-05-03,2.76293730522114,spring
New York,2011-05-04,5.521080194936342,spring
New York,2011-05-05,14.419499288778557,spring
New York,2011-05-06,13.258960082941918,spring
New York,2011-05-07,7.080960942278292,spring
New York,2011-05-08,11.340908511255288,spring
New York,2011-05-09,-1.045090657505387,spring
New York,2011-05-10,3.2517580880714325,spring
New York,2011-05-11,12.59196414954577,spring
New York,2011-05-12,3.6462861921227754,spring
New York,2011-05-13,4.704573911967579,spring
New York,2011-05-14,10.445139755414923,spring
New York,2011-05-15,9.658756069828602,spring
New York,2011-05-16,8.22609090898352,spring
New York,2011-05-17,14.304786371199137,spring
New York,2011-05-18,16.22752227505756,spring
New York,2011-05-19,2.111223790995073,spring
New York,2011-05-20,5.906834520593007,spring
New York,2011-05-21,0.6632787259807564,spring
New York,2011-05-22,0.7541545564171876,spring
New York,2011-05-23,4.817238433422357,spring
New York,2011-05-24,15.23458478718068,spring
New York,2011-05-25,9.08423218870358,spring
New York,2011-05-26,15.278727389074215,spring
New York,2011-05-27,6.952229375998903,spring
New York,2011-05-28,13.764395815395776,spring
New York,2011-05-29,9.925339258452526,spring
New York,2011-05-30,7.765993081559962,spring
New York,2011-05-31,15.83154247200218,spring
New York,2011-06-01,27.516026725465032,summer
New York,2011-06-02,21.035989154068343,summer
New York,2011-06-03,24.44373012193212,summer
New York,2011-06-04,26.936654402522446,summer
New York,2011-06-05,26.549649628570965,summer
New York,2011-06-06,15.25182024382687,summer
New York,2011-06-07,28.071965460080378,summer
New York,2011-06-08,21.43975395580347,summer
New York,2011-06-09,32.01653868026436,summer
New York,2011-06-10,19.616439668465265,summer
New York,2011-06-11,23.662155299192715,summer
New York,2011-06-12,14.9797663389944,summer
New York,2011-06-13,24.712337761311087,summer
New York,2011-06-14,31.788256643113424,summer
New York,2011-06-15,23.58521689427419,summer
New York,2011-06-16,24.935924407559938,summer
New York,2011-06-17,24.976547344544116,summer
New York,2011-06-18,38.863803428542994,summer
New York,2011-06-19,22.1198362188074,summer
New York,2011-06-20,17.669689683072196,summer
New York,2011-06-21,26.40451491233746,summer
New York,2011-06-22,29.823826275515565,summer
New York,2011-06-23,23.329971273483626,summer
New York,2011-06-24,27.949290488517946,summer
New York,2011-06-25,25.575567940341852,summer
New York,2011-06-26,18.355376091041926,summer
New York,2011-06-27,21.11460166042727,summer
New York,2011-06-28,28.63714840500723,summer
New York,2011-06-29,24.313224984500632,summer
New York,2011-06-30,36.92903994553546,summer
New York,2011-07-01,18.69660072876188,summer
New York,2011-07-02,29.922332791561544,summer
New York,2011-07-03,33.174761124054456,summer
New York,2011-07-04,33.36814841203948,summer
New York,2011-07-05,20.29494431328193,summer
New York,2011-07-06,23.93833328173138,summer
New York,2011-07-07,23.260994842928646,summer
New York,2011-07-08,14.303598819807384,summer
New York,2011-07-09,21.003340808093554,summer
New York,2011-07-10,17.233317068867816,summer
New York,2011-07-11,21.998196768244256,summer
New York,2011-07-12,20.003373313347744,summer
New York,2011-07-13,21.702513493346032,summer
New York,2011-07-14,25.073122633474824,summer
New York,2011-07-15,24.514942945649054,summer
New York,2011-07-16,19.732781017218244,summer
New York,2011-07-17,26.37255846106147,summer
New York,2011-07-18,24.51355572175141,summer
New York,2011-07-19,27.097983646878514,summer
New York,2011-07-20,33.09236407408544,summer
New York,2011-07-21,29.912389579871814,summer
New York,2011-07-22,24.411783378703184,summer
New York,2011-07-23,16.994065732346503,summer
New York,2011-07-24,18.008256527745946,summer
New York,2011-07-25,28.72021228346027,summer
New York,2011-07-26,26.004122506686688,summer
New York,2011-07-27,26.296020526430528,summer
New York,2011-07-28,20.896395783380616,summer
New York,2011-07-29,22.981975927879482,summer
New York,2011-07-30,22.843855980205436,summer
New York,2011-07-31,24.30578455066048,summer
New York,2011-08-01,27.109455520263886,summer
New York,2011-08-02,27.447862479685064,summer
New York,2011-08-03,18.158618562542102,summer
New York,2011-08-04,27.912720238727108,summer
New York,2011-08-05,27.511841032868105,summer
New York,2011-08-06,27.397223404962475,summer
New York,2011-08-07,26.460845230091984,summer
New York,2011-08-08,25.234031255524563,summer
New York,2011-08-09,22.39816515063287,summer
New York,2011-08-10,19.13303733701326,summer
New York,2011-08-11,26.31644829280447,summer
New York,2011-08-12,27.774291334414297,summer
New York,2011-08-13,20.125916138136464,summer
New York,2011-08-14,18.56275404905962,summer
New York,2011-08-15,16.16945768115996,summer
New York,2011-08-16,37.56886213909918,summer
New York,2011-08-17,32.23114616756364,summer
New York,2011-08-18,18.99626121212821,summer
New York,2011-08-19,25.64105328257274,summer
New York,2011-08-20,21.223350398599997,summer
New York,2011-08-21,23.780784842958745,summer
New York,2011-08-22,19.662220925768118,summer
New York,2011-08-23,30.375448052676305,summer
New York,2011-08-24,28.33046752399287,summer
New York,2011-08-25,26.76035402732721,summer
New York,2011-08-26,30.176605060346134,summer
New York,2011-08-27,19.840569661703842,summer
New York,2011-08-28,25.56388275111105,summer
New York,2011-08-29,16.810892181205308,summer
New York,2011-08-30,26.69408955026385,summer
New York,2011-08-31,19.26673776587363,summer
New York,2011-09-01,11.707834541415805,autumn
New York,2011-09-02,11.379088214256033,autumn
New York,2011-09-03,15.505578118880573,autumn
New York,2011-09-04,21.08224948480786,autumn
New York,2011-09-05,19.170623224618318,autumn
New York,2011-09-06,22.443751813588925,autumn
New York,2011-09-07,10.718258133362148,autumn
New York,2011-09-08,10.860309750937489,autumn
New York,2011-09-09,19.795867944180106,autumn
New York,2011-09-10,19.32917411602901,autumn
New York,2011-09-11,18.550553745939627,autumn
New York,2011-09-12,6.05825612652003,autumn
New York,2011-09-13,19.074441058476943,autumn
New York,2011-09-14,7.562462153363994,autumn
New York,2011-09-15,15.70843985971837,autumn
New York,2011-09-16,9.044595971306538,autumn
New York,2011-09-17,11.174438466510624,autumn
New York,2011-09-18,23.125824603690432,autumn
New York,2011-09-19,7.31776366315052,autumn
New York,2011-09-20,14.060977220776698,autumn
New York,2011-09-21,20.878380633637114,autumn
New York,2011-09-22,13.075006846654375,autumn
New York,2011-09-23,22.3458368885836,autumn
New York,2011-09-24,16.447787449202067,autumn
New York,2011-09-25,12.240109541929316,autumn
New York,2011-09-26,9.63811710301409,autumn
New York,2011-09-27,19.381333547972098,autumn
New York,2011-09-28,14.557467811159517,autumn
New York,2011-09-29,9.357746026061028,autumn
New York,2011-09-30,22.457414780523315,autumn
New York,2011-10-01,14.77379404581773,autumn
New York,2011-10-02,17.98535005208291,autumn
New York,2011-10-03,24.02612067651732,autumn
New York,2011-10-04,11.898444538305208,autumn
New York,2011-10-05,12.99127685500434,autumn
New York,2011-10-06,15.524901964816802,autumn
New York,2011-10-07,12.253527723545771,autumn
New York,2011-10-08,25.265530337473745,autumn
New York,2011-10-09,12.300090004602879,autumn
New York,2011-10-10,12.755653162168606,autumn
New York,2011-10-11,20.676004719323245,autumn
New York,2011-10-12,19.49617335983367,autumn
New York,2011-10-13,21.46381061415447,autumn
